po_line_id,po_id,product_id,quantity_ordered,quantity_received,unit_cost,line_total
2884,1238,149,12,12,27.44,329.28
2885,1238,151,31,31,25.88,802.28
2886,1238,161,3,3,34.14,102.42
2887,1239,192,12,12,37.92,455.04
2888,1239,204,19,19,20.76,394.44
2889,1239,217,42,42,38.97,1636.74
2890,1240,262,24,24,39.22,941.28
2891,1241,317,3,3,48.65,145.95
2892,1241,325,18,18,25.42,457.56
2893,1242,370,12,12,75.36,904.32
2894,1242,407,12,12,66.55,798.60
2895,1242,414,24,24,159.44,3826.56
2896,1243,438,3,3,34.94,104.82
2897,1244,494,48,48,96.52,4632.96
2898,1245,2,198,198,16.87,3340.26
2899,1246,70,6,6,30.07,180.42
2900,1246,87,66,66,48.51,3201.66
2901,1246,90,12,12,46.66,559.92
2902,1247,126,6,6,84.68,508.08
2903,1247,148,48,48,46.05,2210.40
2904,1248,236,36,36,26.15,941.40
2905,1249,267,24,24,52.70,1264.80
2906,1250,338,12,12,138.34,1660.08
2907,1251,444,12,12,33.77,405.24
2908,1252,547,6,6,267.36,1604.16
2909,1252,598,6,6,159.07,954.42
2910,1253,14,7,7,43.40,303.80
2911,1253,22,12,12,21.61,259.32
2912,1253,23,30,30,33.03,990.90
2913,1253,32,6,6,40.31,241.86
2914,1254,36,168,168,187.93,31572.24
2915,1255,99,14,14,39.21,548.94
2916,1256,237,36,36,56.40,2030.40
2917,1257,269,6,6,46.80,280.80
2918,1258,271,18,18,148.25,2668.50
2919,1258,321,6,6,41.50,249.00
2920,1259,345,12,12,173.88,2086.56
2921,1259,359,24,24,132.53,3180.72
2922,1259,365,12,12,390.49,4685.88
2923,1260,484,12,12,103.13,1237.56
2924,1260,522,6,6,141.94,851.64
2925,1260,531,12,12,126.12,1513.44
2926,1261,549,18,18,196.44,3535.92
2927,1261,560,6,6,172.32,1033.92
2928,1261,566,24,24,148.29,3558.96
2929,1262,18,24,24,25.72,617.28
2930,1262,30,24,24,29.52,708.48
2931,1263,35,42,42,499.21,20966.82
2932,1263,38,38,38,153.82,5845.16
2933,1263,60,12,12,271.73,3260.76
2934,1264,84,24,24,53.64,1287.36
2935,1264,95,24,24,37.39,897.36
2936,1265,129,27,27,421.07,11368.89
2937,1266,191,12,12,19.73,236.76
2938,1266,206,20,20,73.38,1467.60
2939,1266,216,72,72,42.01,3024.72
2940,1266,228,18,18,35.55,639.90
2941,1267,251,12,12,121.83,1461.96
2942,1267,257,4,4,51.08,204.32
2943,1268,278,6,6,99.69,598.14
2944,1268,336,19,19,114.09,2167.71
2945,1269,353,6,6,128.46,770.76
2946,1270,373,24,24,144.28,3462.72
2947,1270,383,24,24,103.84,2492.16
2948,1270,390,3,3,76.54,229.62
2949,1271,449,6,6,113.04,678.24
2950,1271,453,12,12,71.69,860.28
2951,1271,457,1,1,72.47,72.47
2952,1272,470,4,4,155.29,621.16
2953,1272,486,18,18,48.03,864.54
2954,1272,497,6,6,48.24,289.44
2955,1272,504,6,6,63.73,382.38
2956,1273,539,6,6,301.45,1808.70
2957,1273,558,24,24,402.06,9649.44
2958,1273,568,6,6,48.74,292.44
2959,1274,20,1,1,49.15,49.15
2960,1275,41,12,12,263.86,3166.32
2961,1275,67,24,24,510.96,12263.04
2962,1276,105,48,48,204.92,9836.16
2963,1277,218,12,12,24.47,293.64
2964,1278,254,12,12,47.54,570.48
2965,1278,259,26,26,113.90,2961.40
2966,1279,291,19,19,109.01,2071.19
2967,1279,304,18,18,26.87,483.66
2968,1280,356,12,12,95.10,1141.20
2969,1280,357,11,11,142.09,1562.99
2970,1281,410,24,24,90.96,2183.04
2971,1282,495,60,60,67.77,4066.20
2972,1282,496,12,12,53.48,641.76
2973,1283,10,7,7,36.75,257.25
2974,1283,15,42,42,19.97,838.74
2975,1284,118,24,24,124.96,2999.04
2976,1284,135,18,18,564.48,10160.64
2977,1284,155,24,24,48.72,1169.28
2978,1285,174,12,12,58.83,705.96
2979,1285,229,6,6,28.29,169.74
2980,1285,233,12,12,56.93,683.16
2981,1286,264,60,60,99.20,5952.00
2982,1287,298,24,24,197.76,4746.24
2983,1287,300,24,24,190.74,4577.76
2984,1287,303,24,24,267.60,6422.40
2985,1287,310,12,12,33.02,396.24
2986,1287,316,12,12,49.39,592.68
2987,1288,382,6,6,54.86,329.16
2988,1288,429,12,12,299.56,3594.72
2989,1289,516,60,60,54.93,3295.80
2990,1289,529,1,1,219.86,219.86
2991,1289,534,1,1,99.40,99.40
2992,1290,21,12,12,37.58,450.96
2993,1291,37,12,12,304.98,3659.76
2994,1291,40,21,21,463.24,9728.04
2995,1291,51,42,42,432.44,18162.48
2996,1292,104,36,36,358.62,12910.32
2997,1292,110,6,6,255.09,1530.54
2998,1292,139,12,12,43.33,519.96
2999,1292,144,3,3,42.35,127.05
3000,1292,162,36,36,28.20,1015.20
3001,1292,164,48,48,24.38,1170.24
3002,1293,246,24,24,94.45,2266.80
3003,1293,260,57,57,79.02,4504.14
3004,1293,261,6,6,39.67,238.02
3005,1294,289,18,18,139.81,2516.58
3006,1294,308,12,12,41.56,498.72
3007,1294,323,36,36,59.53,2143.08
3008,1294,328,6,6,91.69,550.14
3009,1294,329,12,12,43.95,527.40
3010,1295,372,1,1,57.76,57.76
3011,1295,396,1,1,100.05,100.05
3012,1295,433,19,19,181.32,3445.08
3013,1296,506,6,6,93.92,563.52
3014,1296,513,6,6,123.87,743.22
3015,1297,581,1,1,32.77,32.77
3016,1297,599,5,5,26.67,133.35
3017,1298,48,96,96,322.58,30967.68
3018,1298,54,32,32,174.45,5582.40
3019,1298,55,24,24,237.81,5707.44
3020,1299,69,36,36,64.15,2309.40
3021,1299,100,24,24,56.48,1355.52
3022,1300,179,36,36,24.56,884.16
3023,1301,266,1,1,76.64,76.64
3024,1302,314,28,28,60.32,1688.96
3025,1302,333,18,18,55.53,999.54
3026,1303,395,14,14,80.48,1126.72
3027,1303,432,8,8,152.74,1221.92
3028,1304,476,12,12,107.26,1287.12
3029,1305,555,6,6,215.74,1294.44
3030,1305,559,6,6,178.36,1070.16
3031,1306,6,96,96,20.10,1929.60
3032,1306,12,12,12,13.19,158.28
3033,1306,17,36,36,19.25,693.00
3034,1307,45,42,42,199.48,8378.16
3035,1308,86,7,7,50.25,351.75
3036,1308,93,36,36,53.83,1937.88
3037,1309,182,12,12,52.92,635.04
3038,1309,213,42,42,50.60,2125.20
3039,1309,222,6,6,25.26,151.56
3040,1309,230,24,24,34.20,820.80
3041,1310,249,12,12,72.35,868.20
3042,1310,268,12,12,63.01,756.12
3043,1311,288,18,18,161.09,2899.62
3044,1311,294,24,24,99.77,2394.48
3045,1311,306,18,18,17.48,314.64
3046,1311,322,6,6,12.44,74.64
3047,1311,324,18,18,26.36,474.48
3048,1312,355,6,6,124.26,745.56
3049,1313,393,40,40,40.12,1604.80
3050,1313,412,60,60,133.58,8014.80
3051,1313,425,18,18,78.64,1415.52
3052,1314,457,1,1,72.47,72.47
3053,1315,477,24,24,59.76,1434.24
3054,1315,478,7,7,66.00,462.00
3055,1315,490,2,2,118.21,236.42
3056,1315,510,4,4,76.54,306.16
3057,1315,517,6,6,54.72,328.32
3058,1316,572,6,6,65.51,393.06
3059,1317,8,96,96,56.16,5391.36
3060,1317,27,48,48,14.58,699.84
3061,1318,92,24,24,44.95,1078.80
3062,1319,145,22,22,46.79,1029.38
3063,1319,161,3,3,34.14,102.42
3064,1320,180,44,44,27.59,1213.96
3065,1320,186,18,18,27.00,486.00
3066,1320,187,25,25,44.11,1102.75
3067,1320,198,24,24,42.98,1031.52
3068,1320,201,48,48,36.98,1775.04
3069,1320,208,6,6,31.27,187.62
3070,1320,214,6,6,48.04,288.24
3071,1320,227,12,12,16.07,192.84
3072,1320,231,24,24,40.71,977.04
3073,1321,285,24,24,98.93,2374.32
3074,1321,301,36,36,174.30,6274.80
3075,1321,305,54,54,37.54,2027.16
3076,1321,320,24,24,37.35,896.40
3077,1321,325,18,18,25.42,457.56
3078,1321,327,6,6,32.27,193.62
3079,1322,339,12,12,105.28,1263.36
3080,1322,358,6,6,90.00,540.00
3081,1322,360,18,18,71.03,1278.54
3082,1323,378,12,12,30.08,360.96
3083,1323,385,13,13,31.62,411.06
3084,1323,399,12,12,74.98,899.76
3085,1323,420,5,5,50.50,252.50
3086,1324,487,4,4,46.26,185.04
3087,1324,500,12,12,119.26,1431.12
3088,1324,528,4,4,127.30,509.20
3089,1325,541,1,1,179.83,179.83
3090,1325,564,12,12,173.51,2082.12
3091,1325,578,8,8,37.74,301.92
3092,1325,582,1,1,122.07,122.07
3093,1325,600,12,12,29.12,349.44
3094,1326,7,18,18,10.98,197.64
3095,1326,31,12,12,28.82,345.84
3096,1327,72,19,19,103.58,1968.02
3097,1327,74,24,24,45.58,1093.92
3098,1328,109,24,24,75.38,1809.12
3099,1328,124,30,30,92.34,2770.20
3100,1328,128,12,12,291.91,3502.92
3101,1328,141,18,18,42.82,770.76
3102,1328,147,36,36,27.00,972.00
3103,1328,154,12,12,28.30,339.60
3104,1328,160,24,24,64.76,1554.24
3105,1328,166,6,6,25.97,155.82
3106,1329,171,5,5,29.11,145.55
3107,1329,184,24,24,16.61,398.64
3108,1329,190,24,24,10.02,240.48
3109,1329,199,54,54,35.36,1909.44
3110,1330,238,18,18,90.42,1627.56
3111,1330,239,12,12,105.87,1270.44
3112,1330,243,10,10,155.97,1559.70
3113,1330,245,8,8,67.17,537.36
3114,1330,256,6,6,162.95,977.70
3115,1330,263,54,54,41.66,2249.64
3116,1330,265,24,24,103.51,2484.24
3117,1331,297,12,12,90.99,1091.88
3118,1331,304,18,18,26.87,483.66
3119,1331,307,12,12,66.05,792.60
3120,1331,312,6,6,17.14,102.84
3121,1331,313,6,6,34.24,205.44
3122,1331,319,6,6,49.30,295.80
3123,1331,336,19,19,114.09,2167.71
3124,1332,341,6,6,154.15,924.90
3125,1332,348,12,12,99.12,1189.44
3126,1333,431,43,43,81.59,3508.37
3127,1334,469,24,24,43.84,1052.16
3128,1335,539,6,6,301.45,1808.70
3129,1336,11,48,48,39.25,1884.00
3130,1337,59,36,36,231.01,8316.36
3131,1337,64,6,6,705.33,4231.98
3132,1338,79,12,12,78.31,939.72
3133,1338,94,36,36,59.29,2134.44
3134,1338,96,24,24,70.16,1683.84
3135,1338,102,12,12,48.35,580.20
3136,1339,122,48,48,222.45,10677.60
3137,1339,140,12,12,38.42,461.04
3138,1340,181,24,24,79.52,1908.48
3139,1340,194,24,24,31.22,749.28
3140,1340,209,24,24,86.83,2083.92
3141,1340,223,42,42,45.71,1919.82
3142,1341,250,4,4,69.38,277.52
3143,1341,253,12,12,85.97,1031.64
3144,1341,255,6,6,70.40,422.40
3145,1342,296,12,12,90.18,1082.16
3146,1342,309,6,6,51.45,308.70
3147,1342,317,3,3,48.65,145.95
3148,1342,318,24,24,71.65,1719.60
3149,1342,321,6,6,41.50,249.00
3150,1343,343,12,12,177.42,2129.04
3151,1343,367,36,36,161.16,5801.76
3152,1344,403,6,6,91.18,547.08
3153,1345,461,36,36,80.02,2880.72
3154,1346,484,12,12,103.13,1237.56
3155,1347,13,24,24,25.84,620.16
3156,1348,47,36,36,210.96,7594.56
3157,1348,61,24,24,203.32,4879.68
3158,1349,80,12,12,54.48,653.76
3159,1350,112,24,24,181.45,4354.80
3160,1350,115,6,6,121.60,729.60
3161,1350,116,12,12,132.78,1593.36
3162,1351,237,36,36,56.40,2030.40
3163,1352,274,6,6,109.53,657.18
3164,1352,293,12,12,368.78,4425.36
3165,1353,352,24,24,131.89,3165.36
3166,1354,394,12,12,120.41,1444.92
3167,1354,415,12,12,187.95,2255.40
3168,1355,485,12,12,52.14,625.68
3169,1355,524,12,12,115.66,1387.92
3170,1356,33,48,48,49.25,2364.00
3171,1357,114,29,29,196.91,5710.39
3172,1357,143,12,12,63.44,761.28
3173,1358,203,84,84,30.56,2567.04
3174,1359,252,4,4,71.51,286.04
3175,1360,311,12,12,34.48,413.76
3176,1361,349,102,102,103.32,10538.64
3177,1361,361,9,9,208.47,1876.23
3178,1362,376,7,7,70.22,491.54
3179,1362,409,6,6,109.26,655.56
3180,1362,419,24,24,102.05,2449.20
3181,1362,422,6,6,108.09,648.54
3182,1363,451,6,6,68.57,411.42
3183,1364,481,12,12,98.28,1179.36
3184,1365,548,12,12,272.77,3273.24
3185,1366,9,48,48,43.31,2078.88
3186,1367,39,48,48,156.51,7512.48
3187,1367,58,18,18,162.92,2932.56
3188,1368,167,24,24,48.25,1158.00
3189,1369,172,12,12,87.64,1051.68
3190,1369,185,12,12,41.78,501.36
3191,1369,212,6,6,35.98,215.88
3192,1370,240,6,6,72.54,435.24
3193,1370,259,26,26,113.90,2961.40
3194,1370,262,24,24,39.22,941.28
3195,1371,331,8,8,15.99,127.92
3196,1372,401,9,9,60.00,540.00
3197,1372,411,5,5,70.92,354.60
3198,1373,458,12,12,104.82,1257.84
3199,1374,490,2,2,118.21,236.42
3200,1374,499,24,24,150.82,3619.68
3201,1374,509,3,3,123.77,371.31
3202,1375,10,7,7,36.75,257.25
3203,1375,20,1,1,49.15,49.15
3204,1375,24,12,12,27.10,325.20
3205,1375,29,6,6,34.19,205.14
3206,1376,53,108,108,165.75,17901.00
3207,1376,56,108,108,203.77,22007.16
3208,1376,68,24,24,310.68,7456.32
3209,1377,73,84,84,32.52,2731.68
3210,1377,76,12,12,51.90,622.80
3211,1377,89,24,24,19.16,459.84
3212,1377,90,12,12,46.66,559.92
3213,1377,91,24,24,55.86,1340.64
3214,1378,106,6,6,204.29,1225.74
3215,1378,110,6,6,255.09,1530.54
3216,1378,121,6,6,207.01,1242.06
3217,1378,127,168,168,494.47,83070.96
3218,1378,149,12,12,27.44,329.28
3219,1378,150,12,12,20.29,243.48
3220,1378,151,31,31,25.88,802.28
3221,1378,156,24,24,72.15,1731.60
3222,1379,195,12,12,48.33,579.96
3223,1379,197,18,18,46.40,835.20
3224,1380,257,4,4,51.08,204.32
3225,1381,281,18,18,125.76,2263.68
3226,1381,314,28,28,60.32,1688.96
3227,1381,322,6,6,12.44,74.64
3228,1381,333,18,18,55.53,999.54
3229,1382,351,42,42,66.16,2778.72
3230,1382,354,24,24,188.46,4523.04
3231,1383,371,16,16,128.28,2052.48
3232,1383,377,12,12,97.49,1169.88
3233,1383,384,30,30,55.69,1670.70
3234,1383,407,12,12,66.55,798.60
3235,1383,414,24,24,159.44,3826.56
3236,1384,452,2,2,46.72,93.44
3237,1385,591,1,1,130.37,130.37
3238,1386,5,30,30,91.92,2757.60
3239,1387,42,24,24,217.80,5227.20
3240,1388,108,36,36,160.14,5765.04
3241,1388,132,24,24,199.91,4797.84
3242,1388,136,18,18,215.12,3872.16
3243,1388,153,59,59,68.27,4027.93
3244,1389,272,13,13,104.19,1354.47
3245,1389,273,10,10,97.54,975.40
3246,1389,279,18,18,169.04,3042.72
3247,1389,290,6,6,124.57,747.42
3248,1389,327,6,6,32.27,193.62
3249,1390,365,12,12,390.49,4685.88
3250,1391,405,6,6,146.38,878.28
3251,1392,442,48,48,42.26,2028.48
3252,1393,470,4,4,155.29,621.16
3253,1393,475,12,12,49.47,593.64
3254,1393,488,24,24,106.80,2563.20
3255,1393,528,4,4,127.30,509.20
3256,1394,561,4,4,172.62,690.48
3257,1394,574,6,6,35.79,214.74
3258,1395,4,6,6,17.46,104.76
3259,1395,15,42,42,19.97,838.74
3260,1395,18,24,24,25.72,617.28
3261,1395,23,30,30,33.03,990.90
3262,1396,57,96,96,102.77,9865.92
3263,1396,63,60,60,179.97,10798.20
3264,1397,85,12,12,92.59,1111.08
3265,1397,97,24,24,31.25,750.00
3266,1398,117,24,24,357.49,8579.76
3267,1398,119,24,24,141.11,3386.64
3268,1398,130,24,24,446.83,10723.92
3269,1398,131,24,24,104.12,2498.88
3270,1398,158,18,18,53.37,960.66
3271,1398,161,3,3,34.14,102.42
3272,1398,163,12,12,53.29,639.48
3273,1398,169,24,24,28.63,687.12
3274,1399,177,1,1,61.31,61.31
3275,1399,178,24,24,25.20,604.80
3276,1399,200,36,36,42.98,1547.28
3277,1399,206,20,20,73.38,1467.60
3278,1399,207,18,18,50.74,913.32
3279,1399,216,72,72,42.01,3024.72
3280,1400,248,6,6,94.92,569.52
3281,1401,282,12,12,103.57,1242.84
3282,1401,286,12,12,193.92,2327.04
3283,1401,330,42,42,84.58,3552.36
3284,1401,332,6,6,42.49,254.94
3285,1401,335,6,6,15.78,94.68
3286,1401,336,19,19,114.09,2167.71
3287,1402,357,11,11,142.09,1562.99
3288,1402,366,5,5,96.06,480.30
3289,1403,390,3,3,76.54,229.62
3290,1403,408,12,12,139.42,1673.04
3291,1404,447,2,2,73.51,147.02
3292,1405,44,96,96,218.99,21023.04
3293,1406,217,42,42,38.97,1636.74
3294,1406,221,12,12,22.18,266.16
3295,1407,324,18,18,26.36,474.48
3296,1408,457,1,1,72.47,72.47
3297,1408,460,6,6,60.71,364.26
3298,1408,468,24,24,78.00,1872.00
3299,1409,493,6,6,57.13,342.78
3300,1409,512,12,12,102.80,1233.60
3301,1409,526,6,6,133.32,799.92
3302,1410,543,6,6,204.85,1229.10
3303,1411,16,24,24,50.86,1220.64
3304,1412,38,38,38,153.82,5845.16
3305,1412,40,21,21,463.24,9728.04
3306,1413,129,27,27,421.07,11368.89
3307,1414,227,12,12,16.07,192.84
3308,1414,232,18,18,105.26,1894.68
3309,1415,287,12,12,77.22,926.64
3310,1415,304,18,18,26.87,483.66
3311,1415,321,6,6,41.50,249.00
3312,1415,323,36,36,59.53,2143.08
3313,1416,453,12,12,71.69,860.28
3314,1417,545,12,12,222.27,2667.24
3315,1417,549,18,18,196.44,3535.92
3316,1418,14,7,7,43.40,303.80
3317,1418,17,36,36,19.25,693.00
3318,1418,22,12,12,21.61,259.32
3319,1418,28,12,12,41.71,500.52
3320,1419,49,6,6,160.50,963.00
3321,1420,208,6,6,31.27,187.62
3322,1420,222,6,6,25.26,151.56
3323,1420,236,36,36,26.15,941.40
3324,1421,325,18,18,25.42,457.56
3325,1422,372,1,1,57.76,57.76
3326,1422,396,1,1,100.05,100.05
3327,1422,420,5,5,50.50,252.50
3328,1423,473,24,24,61.89,1485.36
3329,1423,498,12,12,56.08,672.96
3330,1423,508,6,6,191.89,1151.34
3331,1424,1,48,48,18.19,873.12
3332,1424,2,198,198,16.87,3340.26
3333,1424,26,24,24,26.51,636.24
3334,1424,32,6,6,40.31,241.86
3335,1425,50,12,12,468.57,5622.84
3336,1425,66,18,18,197.59,3556.62
3337,1426,88,48,48,48.28,2317.44
3338,1427,113,6,6,252.71,1516.26
3339,1428,180,44,44,27.59,1213.96
3340,1429,244,7,7,80.68,564.76
3341,1429,246,24,24,94.45,2266.80
3342,1430,305,54,54,37.54,2027.16
3343,1430,317,3,3,48.65,145.95
3344,1431,491,6,6,105.63,633.78
3345,1431,525,6,6,59.03,354.18
3346,1432,19,48,48,26.20,1257.60
3347,1433,62,12,12,167.13,2005.56
3348,1434,99,14,14,39.21,548.94
3349,1435,125,24,24,470.42,11290.08
3350,1436,235,12,12,20.08,240.96
3351,1437,260,57,57,79.02,4504.14
3352,1437,264,60,60,99.20,5952.00
3353,1438,331,8,8,15.99,127.92
3354,1439,346,48,48,142.28,6829.44
3355,1439,347,6,6,177.62,1065.72
3356,1440,386,36,36,91.72,3301.92
3357,1440,400,12,12,109.60,1315.20
3358,1440,412,60,60,133.58,8014.80
3359,1440,432,8,8,152.74,1221.92
3360,1441,445,12,12,81.86,982.32
3361,1442,495,60,60,67.77,4066.20
3362,1442,529,1,1,219.86,219.86
3363,1443,539,6,6,301.45,1808.70
3364,1444,25,24,24,39.35,944.40
3365,1444,30,24,24,29.52,708.48
3366,1444,31,12,12,28.82,345.84
3367,1445,35,42,42,499.21,20966.82
3368,1445,55,24,24,237.81,5707.44
3369,1446,70,6,6,30.07,180.42
3370,1447,152,12,12,108.63,1303.56
3371,1447,164,48,48,24.38,1170.24
3372,1448,179,36,36,24.56,884.16
3373,1448,204,19,19,20.76,394.44
3374,1448,219,36,36,32.87,1183.32
3375,1449,271,18,18,148.25,2668.50
3376,1449,288,18,18,161.09,2899.62
3377,1449,289,18,18,139.81,2516.58
3378,1449,298,24,24,197.76,4746.24
3379,1449,308,12,12,41.56,498.72
3380,1449,321,6,6,41.50,249.00
3381,1449,328,6,6,91.69,550.14
3382,1450,359,24,24,132.53,3180.72
3383,1451,447,2,2,73.51,147.02
3384,1452,484,12,12,103.13,1237.56
3385,1452,516,60,60,54.93,3295.80
3386,1452,530,4,4,230.83,923.32
3387,1453,547,6,6,267.36,1604.16
3388,1453,580,6,6,111.44,668.64
3389,1453,583,6,6,121.70,730.20
3390,1453,588,12,12,133.74,1604.88
3391,1453,591,1,1,130.37,130.37
3392,1454,6,96,96,20.10,1929.60
3393,1454,8,96,96,56.16,5391.36
3394,1454,21,12,12,37.58,450.96
3395,1455,54,32,32,174.45,5582.40
3396,1456,75,24,24,39.67,952.08
3397,1456,82,6,6,33.89,203.34
3398,1456,87,66,66,48.51,3201.66
3399,1457,175,12,12,39.87,478.44
3400,1457,183,12,12,63.60,763.20
3401,1457,187,25,25,44.11,1102.75
3402,1457,190,24,24,10.02,240.48
3403,1458,243,10,10,155.97,1559.70
3404,1458,245,8,8,67.17,537.36
3405,1458,252,4,4,71.51,286.04
3406,1458,266,1,1,76.64,76.64
3407,1459,307,12,12,66.05,792.60
3408,1459,310,12,12,33.02,396.24
3409,1459,316,12,12,49.39,592.68
3410,1459,322,6,6,12.44,74.64
3411,1459,326,24,24,19.43,466.32
3412,1459,333,18,18,55.53,999.54
3413,1460,356,12,12,95.10,1141.20
3414,1461,399,12,12,74.98,899.76
3415,1461,421,12,12,265.96,3191.52
3416,1462,457,1,1,72.47,72.47
3417,1463,479,6,6,120.30,721.80
3418,1463,486,18,18,48.03,864.54
3419,1463,524,12,12,115.66,1387.92
3420,1464,535,6,6,217.43,1304.58
3421,1465,12,12,12,13.19,158.28
3422,1465,20,1,1,49.15,49.15
3423,1466,43,36,36,293.78,10576.08
3424,1466,45,42,42,199.48,8378.16
3425,1467,76,12,12,51.90,622.80
3426,1467,79,12,12,78.31,939.72
3427,1468,142,24,24,34.13,819.12
3428,1468,148,48,48,46.05,2210.40
3429,1469,174,12,12,58.83,705.96
3430,1469,213,42,42,50.60,2125.20
3431,1469,234,6,6,27.02,162.12
3432,1470,250,4,4,69.38,277.52
3433,1470,256,6,6,162.95,977.70
3434,1470,259,26,26,113.90,2961.40
3435,1471,318,24,24,71.65,1719.60
3436,1472,393,40,40,40.12,1604.80
3437,1472,398,24,24,79.94,1918.56
3438,1472,418,12,12,109.77,1317.24
3439,1473,483,6,6,46.96,281.76
3440,1474,582,1,1,122.07,122.07
3441,1475,7,18,18,10.98,197.64
3442,1475,33,48,48,49.25,2364.00
3443,1476,78,24,24,32.49,779.76
3444,1477,107,12,12,163.34,1960.08
3445,1477,139,12,12,43.33,519.96
3446,1477,144,3,3,42.35,127.05
3447,1477,145,22,22,46.79,1029.38
3448,1477,157,2,2,41.79,83.58
3449,1478,188,12,12,20.57,246.84
3450,1478,193,24,24,23.12,554.88
3451,1479,251,12,12,121.83,1461.96
3452,1480,306,18,18,17.48,314.64
3453,1481,438,3,3,34.94,104.82
3454,1482,561,4,4,172.62,690.48
3455,1482,594,12,12,86.71,1040.52
3456,1483,10,7,7,36.75,257.25
3457,1484,36,168,168,187.93,31572.24
3458,1484,58,18,18,162.92,2932.56
3459,1485,77,12,12,23.49,281.88
3460,1486,115,6,6,121.60,729.60
3461,1487,186,18,18,27.00,486.00
3462,1487,227,12,12,16.07,192.84
3463,1487,228,18,18,35.55,639.90
3464,1488,262,24,24,39.22,941.28
3465,1488,266,1,1,76.64,76.64
3466,1489,292,12,12,213.69,2564.28
3467,1489,332,6,6,42.49,254.94
3468,1489,336,19,19,114.09,2167.71
3469,1490,339,12,12,105.28,1263.36
3470,1491,395,14,14,80.48,1126.72
3471,1491,425,18,18,78.64,1415.52
3472,1491,433,19,19,181.32,3445.08
3473,1492,461,36,36,80.02,2880.72
3474,1493,478,7,7,66.00,462.00
3475,1493,489,12,12,75.24,902.88
3476,1493,494,48,48,96.52,4632.96
3477,1494,568,6,6,48.74,292.44
3478,1494,597,6,6,143.80,862.80
3479,1495,11,48,48,39.25,1884.00
3480,1496,41,12,12,263.86,3166.32
3481,1496,48,96,96,322.58,30967.68
3482,1496,64,6,6,705.33,4231.98
3483,1497,95,24,24,37.39,897.36
3484,1497,96,24,24,70.16,1683.84
3485,1498,141,18,18,42.82,770.76
3486,1499,184,24,24,16.61,398.64
3487,1499,192,12,12,37.92,455.04
3488,1499,199,54,54,35.36,1909.44
3489,1499,224,2,2,46.71,93.42
3490,1499,225,6,6,47.76,286.56
3491,1500,268,12,12,63.01,756.12
3492,1501,311,12,12,34.48,413.76
3493,1501,314,28,28,60.32,1688.96
3494,1502,363,24,24,108.42,2602.08
3495,1503,390,3,3,76.54,229.62
3496,1503,431,43,43,81.59,3508.37
3497,1504,443,12,12,101.39,1216.68
3498,1504,455,12,12,84.00,1008.00
3499,1505,517,6,6,54.72,328.32
3500,1506,15,42,42,19.97,838.74
3501,1506,27,48,48,14.58,699.84
3502,1506,34,12,12,26.03,312.36
3503,1507,47,36,36,210.96,7594.56
3504,1507,51,42,42,432.44,18162.48
3505,1508,72,19,19,103.58,1968.02
3506,1508,73,84,84,32.52,2731.68
3507,1508,86,7,7,50.25,351.75
3508,1509,162,36,36,28.20,1015.20
3509,1510,194,24,24,31.22,749.28
3510,1510,205,12,12,35.31,423.72
3511,1510,215,12,12,28.31,339.72
3512,1510,237,36,36,56.40,2030.40
3513,1511,238,18,18,90.42,1627.56
3514,1511,267,24,24,52.70,1264.80
3515,1512,275,12,12,128.45,1541.40
3516,1512,309,6,6,51.45,308.70
3517,1513,378,12,12,30.08,360.96
3518,1513,411,5,5,70.92,354.60
3519,1513,422,6,6,108.09,648.54
3520,1514,437,12,12,79.71,956.52
3521,1514,452,2,2,46.72,93.44
3522,1515,474,1,1,69.52,69.52
3523,1516,542,24,24,124.21,2981.04
3524,1516,571,12,12,94.39,1132.68
3525,1517,18,24,24,25.72,617.28
3526,1518,42,24,24,217.80,5227.20
3527,1518,59,36,36,231.01,8316.36
3528,1519,69,36,36,64.15,2309.40
3529,1520,135,18,18,564.48,10160.64
3530,1521,181,24,24,79.52,1908.48
3531,1521,216,72,72,42.01,3024.72
3532,1521,233,12,12,56.93,683.16
3533,1522,252,4,4,71.51,286.04
3534,1523,325,18,18,25.42,457.56
3535,1524,372,1,1,57.76,57.76
3536,1524,401,9,9,60.00,540.00
3537,1524,410,24,24,90.96,2183.04
3538,1524,420,5,5,50.50,252.50
3539,1525,457,1,1,72.47,72.47
3540,1526,496,12,12,53.48,641.76
3541,1526,500,12,12,119.26,1431.12
3542,1527,556,12,12,194.52,2334.24
3543,1527,584,6,6,100.71,604.26
3544,1528,4,6,6,17.46,104.76
3545,1528,9,48,48,43.31,2078.88
3546,1528,13,24,24,25.84,620.16
3547,1529,53,108,108,165.75,17901.00
3548,1529,56,108,108,203.77,22007.16
3549,1530,80,12,12,54.48,653.76
3550,1530,83,12,12,35.98,431.76
3551,1530,89,24,24,19.16,459.84
3552,1531,103,12,12,177.87,2134.44
3553,1531,104,36,36,358.62,12910.32
3554,1531,108,36,36,160.14,5765.04
3555,1531,116,12,12,132.78,1593.36
3556,1531,126,6,6,84.68,508.08
3557,1532,185,12,12,41.78,501.36
3558,1532,198,24,24,42.98,1031.52
3559,1532,223,42,42,45.71,1919.82
3560,1533,263,54,54,41.66,2249.64
3561,1533,265,24,24,103.51,2484.24
3562,1534,328,6,6,91.69,550.14
3563,1535,355,6,6,124.26,745.56
3564,1535,365,12,12,390.49,4685.88
